Date,Exchange_Rate,Oil_Price,SP500_Index,Coffee_Price,Exchange_Rate_Lag30,Exchange_Rate_Lag85,Interest Rate,IPC,PIB
2022-12-31,4848.1298828125,0.2952340823990849,0.9535858016918497,0.1656948656330845,1.465907515639224,2.282765625454507,0.9111653890687197,0.7592592592592592,1.4519132630728893
2023-01-31,4600.43017578125,0.23719841782885087,1.1491732763166103,0.4699662758553024,1.6813979222977835,2.424243499968587,0.9581809935119998,0.9999999999999999,1.4775983554067869
2023-02-28,4777.259765625,0.2126764685329717,1.0613608920945257,0.6521078950351631,1.5949284098493863,1.9881719574550476,0.9683409256739435,0.9444444444444443,1.5007977936438546
2023-03-31,4643.25,0.0442918762245301,1.1761562203055898,0.23307671959720513,1.7594994174124647,1.7321427540295558,0.9795894219960954,0.662037037037037,1.526482885977752
2023-04-30,4654.75,0.03489194637096941,1.225791303480302,0.640526884881942,1.5095048995677036,1.5890676600951443,1.0,0.537037037037037,1.5125534416168687
2023-05-31,4391.25,-0.24629367506121685,1.2343292563648283,0.40468991405448373,1.191101771920716,1.707726522590825,0.9986392947997398,0.37499999999999994,1.498159682443955
2023-06-30,4167.85009765625,-0.1547449188436334,1.4575099027759009,0.03303664986814526,1.2437389707984476,1.4977916120215442,0.9958240426612701,0.31481481481481477,1.4842302380830714
2023-07-31,3926.2900390625,0.28092932614744454,1.5718267157241064,0.10989402182218498,1.3850306417286802,1.7878214776173234,0.9929149487848514,0.40740740740740733,1.485948357222443
2023-08-31,4096.77978515625,0.3340604761331017,1.5047612710300762,-0.1417352647871224,1.3801492982840127,1.3608775399111437,0.9900058549084327,0.4999999999999999,1.4876664763618146
2023-09-30,4071.25,0.6794120155993647,1.3236013538130071,-0.2796576929133527,1.5321682798465173,1.443482251996795,0.9871906027699633,0.42592592592592593,1.4893291723031428
2023-10-31,4060.0,0.35653911154553414,1.2458530961547178,0.1656948656330845,1.6104233384303355,1.703847401968654,0.9842815088935448,0.29166666666666663,1.4924625346812361
2023-11-30,3988.85009765625,0.16935434771646843,1.5543713811860198,0.748969531003728,1.4474281440272683,1.6538734313854864,0.9814662567550752,0.3935185185185185,1.4954948208535848
2023-12-31,3879.75,-0.06728310220644602,1.721029224729716,0.6078887039815327,1.7528049354463928,1.4313880642060857,0.9740200239671231,0.3842592592592592,1.4986281832316781
2024-01-31,3919.260009765625,0.12357981370092534,1.7835741502359823,0.7289655882912268,1.8027341736366633,1.3260785465830836,0.9583244477036552,0.6018518518518517,1.5381868396873493
2024-02-29,3923.18994140625,0.20164170048455204,1.9903144944847293,0.7668679815529272,1.7813956613365887,1.5546792529940756,0.935240511765389,0.6805555555555556,1.5751933247587837
2024-03-31,3857.25,0.35940000043316167,2.1207171538449945,0.6194700354367778,1.6177034726512087,1.3457939278408755,0.9083914417878802,0.4999999999999999,1.6147519812144548
2024-04-30,3907.260009765625,0.3749304955640678,1.9403410671847632,1.28907759075138,1.8306275647490495,1.495965979639115,0.8730866582135586,0.44907407407407396,1.6302824039201216
2024-05-31,3864.75,0.1199016616226197,2.139821915993693,1.3248744918497783,1.7821767580066548,1.4676249449857934,0.850032441617212,0.37499999999999994,1.6463305073826444
2024-06-30,4173.8798828125,0.315669092114568,2.2907568274787264,1.4638495054066478,1.9923254713086331,1.865360435887464,0.8286180646950827,0.32407407407407407,1.6618609300883112
2024-07-31,4082.25,0.0831185817720496,2.341752940176334,1.4691137177679388,1.8861913224233018,1.6207178971749625,0.7850992920388884,0.2685185185185185,1.6683890312051182
2024-08-31,4125.1298828125,0.00464821929983521,2.4457748275324462,1.8691938572260585,1.7163623833958987,1.4469051037995548,0.7622334962364814,0.1759259259259259,1.6749171323219254
2024-09-30,4179.31005859375,-0.28266827922319926,2.5398812180654997,2.333497451752334,1.612598764160524,1.3843812337110528,0.7408191193143518,0.287037037037037,1.681234649531739
